t,x,y,z,a
1179275464286444,-0.06686401,0.26911926,9.791504,3
1179275469230291,-0.03215027,0.2762909,9.847778,3
1179275474174139,-0.023757935,0.29785156,9.792709,3
1179275479117987,-0.064468384,0.30862427,9.759186,3
1179275484061834,-0.04650879,0.303833,9.787918,3
1179275489005682,-0.018981934,0.32896423,9.783127,3
1179275493949529,-0.050094604,0.28707886,9.759186,3
1179275498893377,-0.05609131,0.30622864,9.761581,3
1179275503837225,-0.040527344,0.29664612,9.748413,3
1179275508781072,-0.033340454,0.2858734,9.777145,3
1179275513724920,-0.023757935,0.28347778,9.740036,3
1179275518668768,-0.00819397,0.23918152,9.753204,3
1179275523612615,0.003768921,0.24636841,9.744827,3
1179275528556463,-0.029754639,0.23320007,9.803482,3
1179275533469793,-0.027359009,0.21524048,9.805878,3
1179275538413641,-0.018981934,0.24517822,9.795105,3
1179275543357488,-0.038131714,0.19490051,9.744827,3
1179275548301336,-0.04411316,0.22363281,9.780731,3
1179275553245184,-0.026153564,0.2068634,9.766373,3
1179275558158514,-0.014190674,0.224823,9.791504,3
1179275563071844,-0.035736084,0.22601318,9.717285,3
1179275568015692,-0.024963379,0.2762909,9.77594,3
1179275572959539,-0.029754639,0.29066467,9.767563,3
1179275577903387,-0.040527344,0.32537842,9.723267,3
1179275582847235,-0.07044983,0.3229828,9.765167,3
1179275587791082,-0.033340454,0.3505249,9.77475,3
1179275592734930,-0.059677124,0.343338,9.832214,3
1179275597648260,-0.040527344,0.343338,9.720886,3
1179275602592108,-0.045318604,0.3229828,9.754395,3
1179275607535955,-0.038131714,0.31700134,9.83699,3
1179275612479803,-0.04171753,0.29785156,9.768768,3
1179275617423651,-0.05369568,0.28945923,9.753204,3
1179275622367498,-0.023757935,0.32896423,9.746017,3
1179275627280828,-0.021362305,0.3110199,9.749603,3
1179275632255194,-0.050094604,0.2942505,9.771164,3
1179275637199041,0.021728516,0.2571411,9.77475,3
1179275642142889,-0.011795044,0.25953674,9.791504,3
1179275647056219,-0.05609131,0.25953674,9.743622,3
1179275652000067,-0.06086731,0.25474548,9.772354,3
1179275656943914,-0.07044983,0.24517822,9.7939,3
1179275661887762,-0.02017212,0.23320007,9.713699,3
1179275666831610,-0.07165527,0.17095947,9.735245,3
1179275671775457,-0.07284546,0.16137695,9.896851,3
1179275676719305,-0.062072754,0.17095947,9.700531,3
1179275681663153,-0.06686401,0.24157715,9.797501,3
1179275686576483,-0.050094604,0.224823,9.704117,3
1179275691520330,-0.078826904,0.20567322,9.825027,3
1179275696464178,-0.076431274,0.19369507,9.8094635,3
1179275701408026,-0.10397339,0.22601318,9.771164,3
1179275706351873,-0.052490234,0.14820862,9.71489,3
1179275711295721,0.07798767,0.008148193,9.634689,3
1179275716239569,0.11630249,0.034484863,9.771164,3
1179275721152899,0.06362915,0.19848633,9.902832,3
1179275726096746,-0.045318604,0.31700134,9.828613,3
1179275731040594,-0.13150024,0.28826904,9.669403,3
1179275735984442,-0.15783691,0.3660736,10.150635,3
1179275740928289,-0.102767944,0.3900299,9.7939,3
1179275745872137,-0.23805237,0.54325867,9.617935,3
1179275750815985,-0.5995636,0.45825195,9.488647,3
1179275755759832,-0.5097809,0.11708069,9.936356,3
1179275760703680,-0.3721161,0.096725464,10.059662,3
1179275765647528,-0.18537903,0.23918152,9.680176,3
1179275770591375,-0.100372314,0.31939697,9.498215,3
1179275775535223,-0.08242798,0.22123718,10.0620575,3
1179275780479070,-0.059677124,0.058425903,9.840591,3
1179275785392401,-0.1255188,0.04525757,9.645462,3
1179275790336248,-0.19973755,0.16137695,10.018951,3
1179275795280096,-0.23565674,0.24996948,9.678986,3
1179275800223944,-0.2224884,0.33735657,9.779541,3
1179275805167791,-0.0058135986,0.33973694,9.779541,3
1179275810111639,0.18333435,0.26791382,9.723267,3
1179275815055487,0.051651,0.24757385,9.71489,3
1179275819999334,-0.1722107,0.12426758,9.99501,3
1179275824912664,-0.3062744,0.15060425,9.8358,3
1179275829856512,-0.21888733,0.19729614,9.550888,3
1179275834800360,-0.15065002,0.21046448,9.452728,3
